site_id,lon,lat
266,6.1674,46.4067
267,6.16761,46.39771
268,6.16783,46.38871
269,6.16804,46.37972
270,6.16825,46.37072
271,6.16846,46.36173
272,6.16867,46.35273
273,6.16888,46.34374
274,6.16909,46.33475
275,6.1693,46.32575
276,6.16951,46.31676
277,6.16972,46.30776
278,6.16993,46.29877
279,6.17014,46.28977
280,6.17035,46.28078
281,6.17056,46.27178
282,6.17077,46.26279
283,6.17182,46.21782
284,6.17203,46.20882
285,6.17224,46.19983
286,6.17245,46.19083
287,6.17266,46.18184
288,6.17287,46.17285
289,6.17308,46.16385
290,6.17328,46.15486
291,6.17558,46.61372
292,6.17579,46.60472
293,6.17622,46.58674
294,6.17643,46.57774
295,6.17769,46.52377
296,6.17852,46.4878
297,6.17936,46.45182
298,6.17957,46.44282
299,6.17999,46.42484
300,6.1802,46.41584
301,6.18041,46.40685
302,6.18061,46.39785
303,6.18082,46.38886
304,6.18103,46.37986
305,6.18124,46.37087
306,6.18145,46.36187
307,6.18166,46.35288
308,6.18187,46.34389
309,6.18207,46.33489
310,6.18228,46.3259
311,6.18249,46.3169
312,6.1827,46.30791
313,6.18291,46.29891
314,6.18436,46.23595
315,6.18457,46.22696
316,6.18478,46.21796
317,6.18498,46.20897
318,6.18519,46.19997
319,6.1854,46.19098
320,6.18561,46.18198
321,6.18581,46.17299
322,6.18602,46.164
323,6.18864,46.61386
324,6.18926,46.58688
325,6.18947,46.57789
326,6.18968,46.56889
327,6.1903,46.54191
328,6.19051,46.53291
329,6.19072,46.52392
330,6.19134,46.49694
331,6.19217,46.46096
332,6.19237,46.45196
333,6.19258,46.44297
334,6.19279,46.43397
335,6.193,46.42498
336,6.1932,46.41598
337,6.19341,46.40699
338,6.19362,46.398
339,6.19382,46.389
340,6.19403,46.38001
341,6.19423,46.37101
342,6.19444,46.36202
343,6.19465,46.35302
344,6.19485,46.34403
345,6.19506,46.33503
346,6.19527,46.32604
347,6.19547,46.31705
348,6.19671,46.26308
349,6.19691,46.25408
350,6.19712,46.24509
351,6.19732,46.23609
352,6.19753,46.2271
353,6.19773,46.21811
354,6.19794,46.20911
355,6.19814,46.20012
356,6.19835,46.19112
357,6.19855,46.18213
358,6.20128,46.63199
359,6.20148,46.623
360,6.2019,46.60501
361,6.2021,46.59602
362,6.20231,46.58702
363,6.20251,46.57803
364,6.20272,46.56903
365,6.20313,46.55104
366,6.20477,46.47909
367,6.20518,46.4611
368,6.20539,46.45211
369,6.20559,46.44311
370,6.2058,46.43412
371,6.206,46.42512
372,6.20621,46.41613
373,6.20641,46.40713
374,6.20662,46.39814
375,6.20682,46.38914
376,6.20702,46.38015
377,6.20723,46.37115
378,6.20743,46.36216
379,6.20764,46.35317
380,6.20784,46.34417
381,6.20805,46.33518
382,6.20825,46.32618
383,6.20947,46.27221
384,6.20968,46.26322
385,6.20988,46.25423
386,6.21008,46.24523
387,6.21029,46.23624
388,6.21049,46.22724
389,6.21069,46.21825
390,6.21089,46.20925
391,6.2111,46.20026
392,6.2113,46.19126
393,6.21413,46.64113
394,6.21433,46.63214
395,6.21454,46.62314
396,6.21474,46.61415
397,6.21495,46.60515
398,6.21515,46.59616
399,6.21535,46.58716
400,6.21556,46.57817
401,6.21576,46.56917
402,6.21617,46.55119
403,6.21657,46.5332
404,6.21779,46.47923
405,6.218,46.47023
406,6.2182,46.46124
407,6.2184,46.45225
408,6.2186,46.44325
409,6.21881,46.43426
410,6.21901,46.42526
411,6.21921,46.41627
412,6.21941,46.40727
413,6.21962,46.39828
414,6.21982,46.38928
415,6.22002,46.38029
416,6.22022,46.37129
417,6.22043,46.3623
418,6.22063,46.35331
419,6.22224,46.28135
420,6.22244,46.27235
421,6.22264,46.26336
422,6.22285,46.25437
423,6.22305,46.24537
424,6.22325,46.23638
425,6.22345,46.22738
426,6.22365,46.21839
427,6.22385,46.20939
428,6.22405,46.2004
429,6.22699,46.65026
430,6.22719,46.64127
431,6.22739,46.63228
432,6.22759,46.62328
433,6.22779,46.61429
434,6.228,46.60529
435,6.2282,46.5963
436,6.2284,46.5873
437,6.2288,46.56931
438,6.229,46.56032
439,6.22921,46.55133
440,6.23081,46.47937
441,6.23101,46.47037
442,6.23121,46.46138
443,6.23142,46.45239
444,6.23162,46.44339
445,6.23182,46.4344
446,6.23202,46.4254
447,6.23222,46.41641
448,6.23242,46.40741
449,6.23262,46.39842
450,6.23282,46.38942
451,6.23302,46.38043
452,6.23322,46.37143
453,6.23342,46.36244
454,6.23482,46.29948
455,6.23501,46.29048
456,6.23521,46.28149
457,6.23541,46.27249
458,6.23561,46.2635
459,6.23581,46.2545
460,6.23601,46.24551
461,6.23621,46.23652
462,6.23641,46.22752
463,6.23661,46.21853
464,6.23681,46.20953
465,6.237,46.20054
466,6.24025,46.64141
467,6.24065,46.62342
468,6.24085,46.61442
469,6.24105,46.60543
470,6.24125,46.59644
471,6.24145,46.58744
472,6.24164,46.57845
473,6.24184,46.56945
474,6.24304,46.51549
475,6.24324,46.50649
476,6.24344,46.4975
477,6.24363,46.4885
478,6.24383,46.47951
479,6.24403,46.47051
480,6.24423,46.46152
481,6.24443,46.45252
482,6.24463,46.44353
483,6.24483,46.43453
484,6.24502,46.42554
485,6.24522,46.41654
486,6.24542,46.40755
487,6.24562,46.39856
488,6.24582,46.38956
489,6.24601,46.38057
490,6.24779,46.29962
491,6.24799,46.29062
492,6.24819,46.28163
493,6.24858,46.26364
494,6.24878,46.25464
495,6.24897,46.24565
496,6.24917,46.23665
497,6.24937,46.22766
498,6.24957,46.21866
499,6.24976,46.20967
500,6.24996,46.20067
501,6.25291,46.65953
502,6.25311,46.65054
503,6.25331,46.64155
504,6.2535,46.63255
505,6.2537,46.62356
506,6.2539,46.61456
507,6.2541,46.60557
508,6.25449,46.58758
509,6.25469,46.57858
510,6.25528,46.5516
511,6.25548,46.54261
512,6.25587,46.52462
513,6.25607,46.51562
514,6.25626,46.50663
515,6.25646,46.49763
516,6.25666,46.48864
517,6.25685,46.47964
518,6.25705,46.47065
519,6.25725,46.46165
520,6.25744,46.45266
521,6.25764,46.44366
522,6.25784,46.43467
523,6.25803,46.42568
524,6.25823,46.41668
525,6.25842,46.40769
526,6.25862,46.39869
527,6.25881,46.3897
528,6.26174,46.25478
529,6.26194,46.24578
530,6.26213,46.23679
531,6.26233,46.22779
532,6.26252,46.2188
533,6.26558,46.67766
534,6.26578,46.66866
535,6.26598,46.65967
536,6.26617,46.65068
537,6.26637,46.64168
538,6.26656,46.63269
539,6.26676,46.62369
540,6.26695,46.6147
541,6.26715,46.6057
542,6.26754,46.58771
543,6.26773,46.57872
544,6.26812,46.56073
545,6.26851,46.54274
546,6.2691,46.51576
547,6.26929,46.50676
548,6.26949,46.49777
549,6.26987,46.47978
550,6.27007,46.47078
551,6.27026,46.46179
552,6.27046,46.45279
553,6.27065,46.4438
554,6.27084,46.43481
555,6.27104,46.42581
556,6.27123,46.41682
557,6.27143,46.40782
558,6.27162,46.39883
559,6.27181,46.38983
560,6.2749,46.24592
561,6.2751,46.23692
562,6.27529,46.22793
563,6.27548,46.21893
564,6.27846,46.68679
565,6.27865,46.67779
566,6.27885,46.6688
567,6.27904,46.6598
568,6.27923,46.65081
569,6.27943,46.64181
570,6.27962,46.63282
571,6.27981,46.62383
572,6.28001,46.61483
573,6.2802,46.60584
574,6.28058,46.58785
575,6.28097,46.56986
576,6.28155,46.54287
577,6.28213,46.51589
578,6.28232,46.5069
579,6.28251,46.4979
580,6.2827,46.48891
581,6.28309,46.47092
582,6.28328,46.46192
583,6.28347,46.45293
584,6.28366,46.44393
585,6.28385,46.43494
586,6.28405,46.42594
587,6.28424,46.41695
588,6.28443,46.40795
589,6.28462,46.39896
590,6.28806,46.23706
591,6.28825,46.22806
592,6.28844,46.21907
593,6.29172,46.67793
594,6.29191,46.66893
595,6.2921,46.65994
596,6.29229,46.65094
597,6.29268,46.63295
598,6.29287,46.62396
599,6.29306,46.61496
600,6.29363,46.58798
601,6.29382,46.57898
602,6.29401,46.56999
603,6.2942,46.561
604,6.29496,46.52502
605,6.29515,46.51602
606,6.29534,46.50703
607,6.29553,46.49803
608,6.29572,46.48904
609,6.29591,46.48004
610,6.2961,46.47105
611,6.29629,46.46205
612,6.29648,46.45306
613,6.29667,46.44406
614,6.29686,46.43507
615,6.29705,46.42608
616,6.30083,46.24618
617,6.30102,46.23719
618,6.3046,46.68705
619,6.30479,46.67806
620,6.30498,46.66906
621,6.30517,46.66007
622,6.30555,46.64208
623,6.30649,46.5971
624,6.30705,46.57012
625,6.30762,46.54314
626,6.308,46.52515
627,6.30818,46.51615
628,6.30837,46.50716
629,6.30856,46.49816
630,6.30875,46.48917
631,6.30894,46.48017
632,6.30912,46.47118
633,6.30931,46.46218
634,6.3095,46.45319
635,6.30969,46.4442
636,6.30987,46.4352
637,6.31006,46.42621
638,6.3138,46.24631
639,6.31398,46.23732
640,6.31748,46.69617
641,6.31767,46.68718
642,6.31786,46.67819
643,6.31804,46.66919
644,6.31823,46.6602
645,6.31842,46.6512
646,6.3186,46.64221
647,6.31879,46.63321
648,6.31972,46.58824
649,6.32047,46.55226
650,6.32066,46.54327
651,6.32103,46.52528
652,6.32121,46.51628
653,6.3214,46.50729
654,6.32158,46.49829
655,6.32177,46.4893
656,6.32196,46.4803
657,6.32214,46.47131
658,6.32233,46.46231
659,6.32251,46.45332
660,6.3227,46.44432
661,6.32288,46.43533
662,6.33093,46.67831
663,6.33111,46.66932
664,6.3313,46.66032
665,6.33148,46.65133
666,6.33166,46.64233
667,6.33185,46.63334
668,6.33203,46.62435
669,6.33332,46.56138
670,6.33351,46.55239
671,6.33369,46.54339
672,6.33387,46.5344
673,6.33406,46.5254
674,6.33424,46.51641
675,6.33443,46.50741
676,6.33461,46.49842
677,6.33479,46.48943
678,6.33498,46.48043
679,6.33516,46.47144
680,6.33534,46.46244
681,6.33553,46.45345
682,6.34326,46.71442
683,6.34345,46.70542
684,6.34363,46.69643
685,6.34381,46.68743
686,6.34399,46.67844
687,6.34418,46.66945
688,6.34436,46.66045
689,6.34454,46.65146
690,6.34472,46.64246
691,6.34491,46.63347
692,6.34509,46.62447
693,6.34527,46.61548
694,6.346,46.5795
695,6.34618,46.5705
696,6.34636,46.56151
697,6.34691,46.53452
698,6.34709,46.52553
699,6.34727,46.51654
700,6.34745,46.50754
701,6.34763,46.49855
702,6.34782,46.48955
703,6.348,46.48056
704,6.34818,46.47156
705,6.34836,46.46257
706,6.35634,46.71454
707,6.35652,46.70555
708,6.3567,46.69655
709,6.35688,46.68756
710,6.35706,46.67856
711,6.35724,46.66957
712,6.35778,46.64259
713,6.35796,46.63359
714,6.35904,46.57962
715,6.35922,46.57063
716,6.3594,46.56163
717,6.35994,46.53465
718,6.36012,46.52565
719,6.3603,46.51666
720,6.36048,46.50767
721,6.36066,46.49867
722,6.36084,46.48968
723,6.36102,46.48068
724,6.3612,46.47169
725,6.36138,46.46269
726,6.36942,46.71467
727,6.3696,46.70567
728,6.36977,46.69668
729,6.36995,46.68768
730,6.37013,46.67869
731,6.37049,46.6607
732,6.37067,46.6517
733,6.37138,46.61573
734,6.37156,46.60673
735,6.37173,46.59774
736,6.37191,46.58874
737,6.37227,46.57075
738,6.37244,46.56176
739,6.37262,46.55276
740,6.3728,46.54377
741,6.37315,46.52578
742,6.37333,46.51678
743,6.37351,46.50779
744,6.37368,46.49879
745,6.37386,46.4898
746,6.37404,46.4808
747,6.37422,46.47181
748,6.37439,46.46281
749,6.38214,46.73278
750,6.38232,46.72378
751,6.3825,46.71479
752,6.38267,46.70579
753,6.38285,46.6968
754,6.38302,46.6878
755,6.3832,46.67881
756,6.38338,46.66982
757,6.38373,46.65183
758,6.3839,46.64283
759,6.38408,46.63384
760,6.38426,46.62484
761,6.38443,46.61585
762,6.38461,46.60685
763,6.38478,46.59786
764,6.38513,46.57987
765,6.38548,46.56188
766,6.38566,46.55288
767,6.38583,46.54389
768,6.38601,46.53489
769,6.38619,46.5259
770,6.38636,46.5169
771,6.38654,46.50791
772,6.38671,46.49892
773,6.38689,46.48992
774,6.38723,46.47193
775,6.38741,46.46294
776,6.39488,46.75089
777,6.39505,46.74189
778,6.39522,46.7329
779,6.3954,46.7239
780,6.39557,46.71491
781,6.39575,46.70591
782,6.39592,46.69692
783,6.39609,46.68793
784,6.39627,46.67893
785,6.39644,46.66994
786,6.39662,46.66094
787,6.39679,46.65195
788,6.39696,46.64295
789,6.39714,46.63396
790,6.39748,46.61597
791,6.39766,46.60697
792,6.39783,46.59798
793,6.398,46.58898
794,6.39818,46.57999
795,6.39835,46.57099
796,6.39852,46.562
797,6.3987,46.553
798,6.39887,46.54401
799,6.39904,46.53501
800,6.39922,46.52602
801,6.39939,46.51702
802,6.39956,46.50803
803,6.39974,46.49904
804,6.39991,46.49004
805,6.40008,46.48105
806,6.40025,46.47205
807,6.40043,46.46306
808,6.40796,46.75101
809,6.40813,46.74201
810,6.40831,46.73302
811,6.40848,46.72402
812,6.40865,46.71503
813,6.40985,46.65207
814,6.41002,46.64307
815,6.4102,46.63408
816,6.41037,46.62508
817,6.41054,46.61609
818,6.41071,46.60709
819,6.41105,46.5891
820,6.41139,46.57111
821,6.41157,46.56212
822,6.41174,46.55312
823,6.41191,46.54413
824,6.41208,46.53513
825,6.41225,46.52614
826,6.41242,46.51714
827,6.41259,46.50815
828,6.41276,46.49915
829,6.41293,46.49016
830,6.4131,46.48116
831,6.41327,46.47217
832,6.41344,46.46317
833,6.42105,46.75112
834,6.42122,46.74213
835,6.42139,46.73314
836,6.42156,46.72414
837,6.42173,46.71515
838,6.42207,46.69716
839,6.42224,46.68816
840,6.42258,46.67017
841,6.42275,46.66118
842,6.42308,46.64319
843,6.42325,46.63419
844,6.42342,46.6252
845,6.42359,46.6162
846,6.42376,46.60721
847,6.42393,46.59821
848,6.4241,46.58922
849,6.42427,46.58022
850,6.42444,46.57123
851,6.42461,46.56223
852,6.42477,46.55324
853,6.42494,46.54425
854,6.42528,46.52626
855,6.42545,46.51726
856,6.42562,46.50827
857,6.42579,46.49927
858,6.42595,46.49028
859,6.42612,46.48128
860,6.42629,46.47229
861,6.43397,46.76024
862,6.43413,46.75124
863,6.4343,46.74225
864,6.43447,46.73325
865,6.43497,46.70627
866,6.43514,46.69727
867,6.43564,46.67029
868,6.43581,46.66129
869,6.43614,46.6433
870,6.43631,46.63431
871,6.43648,46.62531
872,6.43681,46.60732
873,6.43698,46.59833
874,6.43715,46.58933
875,6.43731,46.58034
876,6.43748,46.57135
877,6.43765,46.56235
878,6.43781,46.55336
879,6.43798,46.54436
880,6.43815,46.53537
881,6.43831,46.52637
882,6.43848,46.51738
883,6.43865,46.50838
884,6.43881,46.49939
885,6.43898,46.49039
886,6.43914,46.4814
887,6.43931,46.4724
888,6.4439,46.93125
889,6.44423,46.91326
890,6.44556,46.8413
891,6.44573,46.83231
892,6.44589,46.82331
893,6.44606,46.81432
894,6.44623,46.80532
895,6.44705,46.76035
896,6.44722,46.75136
897,6.44739,46.74236
898,6.44755,46.73337
899,6.44772,46.72437
900,6.44788,46.71538
901,6.44805,46.70638
902,6.44821,46.69739
903,6.44838,46.68839
904,6.44854,46.6794
905,6.44904,46.65241
906,6.4492,46.64342
907,6.44937,46.63442
908,6.44953,46.62543
909,6.44986,46.60744
910,6.45003,46.59844
911,6.45036,46.58045
912,6.45052,46.57146
913,6.45069,46.56246
914,6.45085,46.55347
915,6.45102,46.54447
916,6.45118,46.53548
917,6.45134,46.52649
918,6.45151,46.51749
919,6.45167,46.5085
920,6.45184,46.4995
921,6.452,46.49051
922,6.45217,46.48151
923,6.45233,46.47252
924,6.45686,46.94036
925,6.45703,46.93136
926,6.45719,46.92237
927,6.45736,46.91337
928,6.45752,46.90438
929,6.45883,46.83242
930,6.459,46.82343
931,6.45916,46.81443
932,6.45949,46.79644
933,6.45965,46.78745
934,6.45998,46.76946
935,6.46014,46.76046
936,6.46031,46.75147
937,6.46047,46.74247
938,6.46063,46.73348
939,6.4608,46.72448
940,6.46096,46.71549
941,6.46112,46.70649
942,6.46129,46.6975
943,6.46145,46.68851
944,6.46194,46.66152
945,6.4621,46.65253
946,6.46243,46.63454
947,6.46275,46.61655
948,6.46292,46.60755
949,6.46308,46.59856
950,6.46324,46.58956
951,6.46357,46.57157
952,6.46373,46.56258
953,6.46389,46.55358
954,6.46405,46.54459
955,6.46421,46.53559
956,6.46438,46.5266
957,6.46454,46.5176
958,6.4647,46.50861
959,6.46486,46.49961
960,6.46502,46.49062
961,6.46519,46.48162
962,6.46983,46.94946
963,6.46999,46.94047
964,6.47032,46.92248
965,6.47048,46.91348
966,6.47064,46.90449
967,6.47081,46.89549
968,6.47097,46.8865
969,6.47113,46.87751
970,6.47129,46.86851
971,6.47145,46.85952
972,6.47162,46.85052
973,6.47178,46.84153
974,6.47194,46.83253
975,6.4721,46.82354
976,6.47226,46.81454
977,6.47242,46.80555
978,6.47259,46.79655
979,6.47275,46.78756
980,6.47291,46.77856
981,6.47307,46.76957
982,6.47339,46.75158
983,6.47355,46.74259
984,6.47372,46.73359
985,6.47388,46.7246
986,6.47404,46.7156
987,6.4742,46.70661
988,6.47436,46.69761
989,6.47452,46.68862
990,6.47468,46.67962
991,6.47484,46.67063
992,6.475,46.66163
993,6.47516,46.65264
994,6.47532,46.64364
995,6.47549,46.63465
996,6.47565,46.62565
997,6.47581,46.61666
998,6.47661,46.57168
999,6.47677,46.56269
1000,6.47693,46.55369
1001,6.47709,46.5447
1002,6.47725,46.5357
1003,6.47741,46.52671
1004,6.47757,46.51771
1005,6.47773,46.50872
1006,6.47789,46.49972
1007,6.47805,46.49073
1008,6.48265,46.96756
1009,6.48281,46.95857
1010,6.48297,46.94957
1011,6.48313,46.94058
1012,6.48345,46.92259
1013,6.48361,46.91359
1014,6.48377,46.9046
1015,6.48393,46.89561
1016,6.48409,46.88661
1017,6.48425,46.87762
1018,6.48441,46.86862
1019,6.48457,46.85963
1020,6.48473,46.85063
1021,6.48489,46.84164
1022,6.48505,46.83264
1023,6.48521,46.82365
1024,6.48537,46.81465
1025,6.48552,46.80566
1026,6.48568,46.79666
1027,6.48616,46.76968
1028,6.48632,46.76068
1029,6.48648,46.75169
1030,6.4868,46.7337
1031,6.48712,46.71571
1032,6.48727,46.70672
1033,6.48743,46.69772
1034,6.48759,46.68873
1035,6.48807,46.66174
1036,6.48823,46.65275
1037,6.48839,46.64375
1038,6.48854,46.63476
1039,6.48886,46.61677
1040,6.48902,46.60777
1041,6.48918,46.59878
1042,6.48934,46.58978
1043,6.48949,46.58079
1044,6.48965,46.57179
1045,6.48997,46.5538
1046,6.49013,46.54481
1047,6.49028,46.53581
1048,6.49044,46.52682
1049,6.4906,46.51782
1050,6.49076,46.50883
1051,6.49091,46.49983
1052,6.49626,46.94069
1053,6.49642,46.93169
1054,6.49658,46.9227
1055,6.49673,46.9137
1056,6.49689,46.90471
1057,6.49705,46.89571
1058,6.49721,46.88672
1059,6.49736,46.87772
1060,6.49752,46.86873
1061,6.49768,46.85974
1062,6.49784,46.85074
1063,6.49799,46.84175
1064,6.49815,46.83275
1065,6.49831,46.82376
1066,6.49847,46.81476
1067,6.49862,46.80577
1068,6.49925,46.76979
1069,6.49941,46.76079
1070,6.49957,46.7518
1071,6.49972,46.7428
1072,6.49988,46.73381
1073,6.50004,46.72481
1074,6.50019,46.71582
1075,6.50035,46.70682
1076,6.50051,46.69783
1077,6.50082,46.67984
1078,6.50098,46.67085
1079,6.50113,46.66185
1080,6.50129,46.65286
1081,6.50145,46.64386
1082,6.5016,46.63487
1083,6.50176,46.62587
1084,6.50191,46.61688
1085,6.50207,46.60788
1086,6.50223,46.59889
1087,6.50238,46.58989
1088,6.50254,46.5809
1089,6.50269,46.5719
1090,6.50285,46.56291
1091,6.50301,46.55391
1092,6.50316,46.54492
1093,6.50332,46.53592
1094,6.50347,46.52693
1095,6.50363,46.51793
1096,6.50378,46.50894
1097,6.50924,46.94979
1098,6.50939,46.94079
1099,6.5097,46.92281
1100,6.50986,46.91381
1101,6.51002,46.90482
1102,6.51048,46.87783
1103,6.51064,46.86884
1104,6.51079,46.85984
1105,6.51095,46.85085
1106,6.5111,46.84185
1107,6.51126,46.83286
1108,6.51141,46.82386
1109,6.51157,46.81487
1110,6.51172,46.80587
1111,6.51188,46.79688
1112,6.51203,46.78788
1113,6.51219,46.77889
1114,6.51234,46.7699
1115,6.5125,46.7609
1116,6.51265,46.75191
1117,6.51281,46.74291
1118,6.51296,46.73392
1119,6.51312,46.72492
1120,6.51327,46.71593
1121,6.51343,46.70693
1122,6.51358,46.69794
1123,6.51374,46.68894
1124,6.51389,46.67995
1125,6.51404,46.67095
1126,6.5142,46.66196
1127,6.51435,46.65296
1128,6.51451,46.64397
1129,6.51466,46.63497
1130,6.51481,46.62598
1131,6.51497,46.61698
1132,6.51512,46.60799
1133,6.51528,46.59899
1134,6.51543,46.59
1135,6.51558,46.581
1136,6.51574,46.57201
1137,6.51589,46.56301
1138,6.51604,46.55402
1139,6.5162,46.54502
1140,6.51635,46.53603
1141,6.51651,46.52703
1142,6.51666,46.51804
1143,6.52206,46.96788
1144,6.52222,46.95889
1145,6.52237,46.94989
1146,6.52253,46.9409
1147,6.52268,46.93191
1148,6.52283,46.92291
1149,6.52299,46.91392
1150,6.52314,46.90492
1151,6.52329,46.89593
1152,6.52345,46.88693
