site_id,lon,lat
4598,6.91701,46.21923
4599,6.91703,46.23742
4600,6.91708,46.20114
4601,6.91711,46.21933
4602,6.91715,46.18304
4603,6.91718,46.20124
4604,6.91721,46.21943
4605,6.91725,46.18314
4606,6.91728,46.20134
4607,6.91733,46.16505
4608,6.91735,46.18324
4609,6.91738,46.20144
4610,6.91745,46.18334
4611,6.91755,46.18344
4612,6.91801,46.09309
4613,6.91811,46.09319
4614,6.93148,47.42447
4615,6.93158,47.42457
4616,6.93165,47.40649
4617,6.93168,47.42467
4618,6.93175,47.40659
4619,6.93178,47.42477
4620,6.93182,47.3885
4621,6.93185,47.40669
4622,6.93188,47.42487
4623,6.93192,47.3886
4624,6.93195,47.40679
4625,6.93199,47.37051
4626,6.93202,47.3887
4627,6.93205,47.40689
4628,6.93209,47.37061
4629,6.93212,47.3888
4630,6.93216,47.35252
4631,6.93219,47.37071
4632,6.93222,47.3889
4633,6.93226,47.35262
4634,6.93229,47.37081
4635,6.93236,47.35272
4636,6.93239,47.37091
4637,6.93246,47.35282
4638,6.93256,47.35292
4639,6.93285,47.28057
4640,6.93336,47.2266
4641,6.93346,47.2267
4642,6.93353,47.20861
4643,6.93356,47.2268
4644,6.93363,47.20871
4645,6.93366,47.2269
4646,6.9337,47.19062
4647,6.93373,47.20881
4648,6.93376,47.227
4649,6.9338,47.19072
4650,6.93383,47.20891
4651,6.93387,47.17263
4652,6.9339,47.19082
4653,6.93393,47.20901
4654,6.93397,47.17273
4655,6.934,47.19092
4656,6.93404,47.15464
4657,6.93407,47.17283
4658,6.9341,47.19102
4659,6.93414,47.15474
4660,6.93417,47.17293
4661,6.93421,47.13666
4662,6.93424,47.15484
4663,6.93427,47.17303
4664,6.93431,47.13676
4665,6.93434,47.15494
4666,6.93438,47.11867
4667,6.93441,47.13686
4668,6.93444,47.15504
4669,6.93448,47.11877
4670,6.93451,47.13696
4671,6.93455,47.10068
4672,6.93458,47.11887
4673,6.93461,47.13706
4674,6.93465,47.10078
4675,6.93468,47.11897
4676,6.93472,47.08269
4677,6.93475,47.10088
4678,6.93478,47.11907
4679,6.93482,47.08279
4680,6.93485,47.10098
4681,6.93489,47.0647
4682,6.93492,47.08289
4683,6.93495,47.10108
4684,6.93499,47.0648
4685,6.93502,47.08299
4686,6.93506,47.04671
4687,6.93509,47.0649
4688,6.93512,47.08309
4689,6.93516,47.04681
4690,6.93519,47.065
4691,6.93523,47.02872
4692,6.93526,47.04691
4693,6.93529,47.0651
4694,6.93533,47.02882
4695,6.93536,47.04701
4696,6.93539,47.01073
4697,6.93543,47.02892
4698,6.93546,47.04711
4699,6.93549,47.01083
4700,6.93553,47.02902
4701,6.93556,46.99274
4702,6.93559,47.01093
4703,6.93563,47.02912
4704,6.93566,46.99284
4705,6.93569,47.01103
4706,6.93576,46.99294
4707,6.93579,47.01113
4708,6.93586,46.99304
4709,6.93596,46.99314
4710,6.93624,46.92078
4711,6.93634,46.92088
4712,6.93641,46.90279
4713,6.93644,46.92098
4714,6.93651,46.90289
4715,6.93654,46.92108
4716,6.93658,46.8848
4717,6.93661,46.90299
4718,6.93668,46.8849
4719,6.93671,46.90309
4720,6.93674,46.86681
4721,6.93678,46.885
4722,6.93681,46.90319
4723,6.93684,46.86691
4724,6.93688,46.8851
4725,6.93691,46.84882
4726,6.93694,46.86701
4727,6.93698,46.8852
4728,6.93701,46.84892
4729,6.93704,46.86711
4730,6.93708,46.83083
4731,6.93711,46.84902
4732,6.93714,46.86721
4733,6.93718,46.83093
4734,6.93721,46.84912
4735,6.93725,46.81284
4736,6.93728,46.83103
4737,6.93731,46.84922
4738,6.93735,46.81294
4739,6.93738,46.83113
4740,6.93742,46.79485
4741,6.93745,46.81304
4742,6.93748,46.83123
4743,6.93752,46.79495
4744,6.93755,46.81314
4745,6.93758,46.77686
4746,6.93762,46.79505
4747,6.93765,46.81324
4748,6.93768,46.77696
4749,6.93772,46.79515
4750,6.93775,46.75887
4751,6.93778,46.77706
4752,6.93782,46.79525
4753,6.93785,46.75897
4754,6.93788,46.77716
4755,6.93792,46.74088
4756,6.93795,46.75907
4757,6.93798,46.77726
4758,6.93802,46.74098
4759,6.93805,46.75917
4760,6.93809,46.72289
4761,6.93812,46.74108
4762,6.93815,46.75927
4763,6.93819,46.72299
4764,6.93822,46.74118
4765,6.93825,46.70489
4766,6.93829,46.72309
4767,6.93832,46.74128
4768,6.93835,46.70499
4769,6.93839,46.72319
4770,6.93842,46.6869
4771,6.93845,46.70509
4772,6.93849,46.72329
4773,6.93852,46.687
4774,6.93855,46.70519
4775,6.93859,46.66891
4776,6.93862,46.6871
4777,6.93865,46.70529
4778,6.93869,46.66901
4779,6.93872,46.6872
4780,6.93875,46.65092
4781,6.93879,46.66911
4782,6.93882,46.6873
4783,6.93885,46.65102
4784,6.93889,46.66921
4785,6.93892,46.63293
4786,6.93895,46.65112
4787,6.93899,46.66931
4788,6.93902,46.63303
4789,6.93905,46.65122
4790,6.93909,46.61494
4791,6.93912,46.63313
4792,6.93915,46.65132
4793,6.93919,46.61504
4794,6.93922,46.63323
4795,6.93925,46.59695
4796,6.93929,46.61514
4797,6.93932,46.63333
4798,6.93935,46.59705
4799,6.93939,46.61524
4800,6.93942,46.57896
4801,6.93945,46.59715
4802,6.93949,46.61534
4803,6.93952,46.57906
4804,6.93955,46.59725
4805,6.93959,46.56097
4806,6.93962,46.57916
4807,6.93965,46.59735
4808,6.93969,46.56107
4809,6.93972,46.57926
4810,6.93975,46.54298
4811,6.93979,46.56117
4812,6.93982,46.57936
4813,6.93985,46.54308
4814,6.93989,46.56127
4815,6.93992,46.52499
4816,6.93995,46.54318
4817,6.93999,46.56137
4818,6.94002,46.52509
4819,6.94005,46.54328
4820,6.94008,46.507
4821,6.94012,46.52519
4822,6.94015,46.54338
4823,6.94018,46.5071
4824,6.94022,46.52529
4825,6.94025,46.48901
4826,6.94028,46.5072
4827,6.94032,46.52539
4828,6.94035,46.48911
4829,6.94038,46.5073
4830,6.94042,46.47102
4831,6.94045,46.48921
4832,6.94048,46.5074
4833,6.94052,46.47112
4834,6.94055,46.48931
4835,6.94058,46.45302
4836,6.94062,46.47122
4837,6.94065,46.48941
4838,6.94068,46.45312
4839,6.94072,46.47132
4840,6.94075,46.43503
4841,6.94078,46.45322
4842,6.94082,46.47142
4843,6.94085,46.43513
4844,6.94088,46.45332
4845,6.94091,46.41704
4846,6.94095,46.43523
4847,6.94098,46.45342
4848,6.94101,46.41714
4849,6.94105,46.43533
4850,6.94108,46.39905
4851,6.94111,46.41724
4852,6.94115,46.43543
4853,6.94118,46.39915
4854,6.94121,46.41734
4855,6.94124,46.38106
4856,6.94128,46.39925
4857,6.94131,46.41744
4858,6.94134,46.38116
4859,6.94138,46.39935
4860,6.94141,46.36307
4861,6.94144,46.38126
4862,6.94148,46.39945
4863,6.94151,46.36317
4864,6.94154,46.38136
4865,6.94157,46.34508
4866,6.94161,46.36327
4867,6.94164,46.38146
4868,6.94167,46.34518
4869,6.94171,46.36337
4870,6.94174,46.32709
4871,6.94177,46.34528
4872,6.94181,46.36347
4873,6.94184,46.32719
4874,6.94187,46.34538
4875,6.9419,46.3091
4876,6.94194,46.32729
4877,6.94197,46.34548
4878,6.942,46.3092
4879,6.94204,46.32739
4880,6.94207,46.29111
4881,6.9421,46.3093
4882,6.94214,46.32749
4883,6.94217,46.29121
4884,6.9422,46.3094
4885,6.94223,46.27312
4886,6.94227,46.29131
4887,6.9423,46.3095
4888,6.94233,46.27322
4889,6.94237,46.29141
4890,6.9424,46.25512
4891,6.94243,46.27332
4892,6.94247,46.29151
4893,6.9425,46.25522
4894,6.94253,46.27342
4895,6.94256,46.23713
4896,6.9426,46.25532
4897,6.94263,46.27352
4898,6.94266,46.23723
4899,6.9427,46.25542
4900,6.94273,46.21914
4901,6.94276,46.23733
4902,6.9428,46.25552
4903,6.94283,46.21924
4904,6.94286,46.23743
4905,6.94289,46.20115
4906,6.94293,46.21934
4907,6.94296,46.23753
4908,6.94299,46.20125
4909,6.94303,46.21944
4910,6.94305,46.18316
4911,6.94309,46.20135
4912,6.94313,46.21954
4913,6.94319,46.20145
4914,6.94371,46.1112
4915,6.94387,46.09321
4916,6.94404,46.07522
4917,6.94414,46.07532
4918,6.9442,46.05723
4919,6.94424,46.07542
4920,6.9443,46.05733
4921,6.94434,46.07552
4922,6.94436,46.03924
4923,6.9444,46.05743
4924,6.94444,46.07562
4925,6.9445,46.05753
4926,6.9446,46.05763
4927,6.95782,47.44257
4928,6.95792,47.44267
4929,6.95798,47.42459
4930,6.95808,47.42469
4931,6.95814,47.4066
4932,6.95818,47.42479
4933,6.95824,47.4067
4934,6.95828,47.42489
4935,6.95831,47.38861
4936,6.95834,47.4068
4937,6.95838,47.42499
4938,6.95841,47.38871
4939,6.95844,47.4069
4940,6.95847,47.37062
4941,6.95851,47.38881
4942,6.95857,47.37072
4943,6.95861,47.38891
4944,6.95863,47.35263
4945,6.95867,47.37082
4946,6.95871,47.38901
4947,6.95873,47.35273
4948,6.95877,47.37092
4949,6.95883,47.35283
4950,6.95887,47.37102
4951,6.95928,47.28068
4952,6.95938,47.28078
4953,6.95944,47.26269
4954,6.95948,47.28088
4955,6.95954,47.26279
4956,6.95958,47.28098
4957,6.9596,47.2447
4958,6.95964,47.26289
4959,6.95968,47.28108
4960,6.9597,47.2448
4961,6.95974,47.26299
4962,6.95977,47.22671
4963,6.9598,47.2449
4964,6.95984,47.26309
4965,6.95987,47.22681
4966,6.9599,47.245
4967,6.95993,47.20873
4968,6.95997,47.22691
4969,6.96,47.2451
4970,6.96003,47.20883
4971,6.96007,47.22701
4972,6.96009,47.19074
4973,6.96013,47.20893
4974,6.96017,47.22711
4975,6.96019,47.19084
4976,6.96023,47.20903
4977,6.96025,47.17275
4978,6.96029,47.19094
4979,6.96033,47.20913
4980,6.96035,47.17285
4981,6.96039,47.19104
4982,6.96041,47.15476
4983,6.96045,47.17295
4984,6.96049,47.19114
4985,6.96051,47.15486
4986,6.96055,47.17305
4987,6.96057,47.13677
4988,6.96061,47.15496
4989,6.96065,47.17315
4990,6.96067,47.13687
4991,6.96071,47.15506
4992,6.96073,47.11878
4993,6.96077,47.13697
4994,6.96081,47.15516
4995,6.96083,47.11888
4996,6.96087,47.13707
4997,6.96089,47.10079
4998,6.96093,47.11898
4999,6.96097,47.13717
5000,6.96099,47.10089
5001,6.96103,47.11908
5002,6.96105,47.0828
5003,6.96109,47.10099
5004,6.96113,47.11918
5005,6.96115,47.0829
5006,6.96119,47.10109
5007,6.96121,47.06481
5008,6.96125,47.083
5009,6.96129,47.10119
5010,6.96131,47.06491
5011,6.96135,47.0831
5012,6.96138,47.04682
5013,6.96141,47.06501
5014,6.96145,47.0832
5015,6.96148,47.04692
5016,6.96151,47.06511
5017,6.96154,47.02883
5018,6.96158,47.04702
5019,6.96161,47.06521
5020,6.96164,47.02893
5021,6.96168,47.04712
5022,6.9617,47.01084
5023,6.96174,47.02903
5024,6.96178,47.04722
5025,6.9618,47.01094
5026,6.96184,47.02913
5027,6.96186,46.99285
5028,6.9619,47.01104
5029,6.96194,47.02923
5030,6.96196,46.99295
5031,6.962,47.01114
5032,6.96206,46.99305
5033,6.9621,47.01124
5034,6.96216,46.99315
5035,6.96226,46.99325
5036,6.96234,46.93888
5037,6.9625,46.92089
5038,6.9626,46.92099
5039,6.96266,46.9029
5040,6.9627,46.92109
5041,6.96276,46.903
5042,6.9628,46.92119
5043,6.96281,46.88491
5044,6.96286,46.9031
5045,6.9629,46.92129
5046,6.96291,46.88501
5047,6.96296,46.9032
5048,6.96297,46.86692
5049,6.96301,46.88511
5050,6.96306,46.9033
5051,6.96307,46.86702
5052,6.96311,46.88521
5053,6.96313,46.84893
5054,6.96317,46.86712
5055,6.96321,46.88531
5056,6.96323,46.84903
5057,6.96327,46.86722
5058,6.96329,46.83094
5059,6.96333,46.84913
5060,6.96337,46.86732
5061,6.96339,46.83104
5062,6.96343,46.84923
5063,6.96345,46.81295
5064,6.96349,46.83114
5065,6.96353,46.84933
5066,6.96355,46.81305
5067,6.96359,46.83124
5068,6.96361,46.79496
5069,6.96365,46.81315
5070,6.96369,46.83134
5071,6.96371,46.79506
5072,6.96375,46.81325
5073,6.96377,46.77697
5074,6.96381,46.79516
5075,6.96385,46.81335
5076,6.96387,46.77707
5077,6.96391,46.79526
5078,6.96393,46.75898
5079,6.96397,46.77717
5080,6.96401,46.79536
5081,6.96403,46.75908
5082,6.96407,46.77727
5083,6.96409,46.74099
5084,6.96413,46.75918
5085,6.96417,46.77737
5086,6.96419,46.74109
5087,6.96423,46.75928
5088,6.96425,46.723
5089,6.96429,46.74119
5090,6.96433,46.75938
5091,6.96435,46.7231
5092,6.96439,46.74129
5093,6.9644,46.70501
5094,6.96445,46.7232
5095,6.96449,46.74139
5096,6.9645,46.70511
5097,6.96455,46.7233
5098,6.96456,46.68702
5099,6.9646,46.70521
5100,6.96465,46.7234
5101,6.96466,46.68712
5102,6.9647,46.70531
5103,6.96472,46.66903
5104,6.96476,46.68722
5105,6.9648,46.70541
5106,6.96482,46.66913
5107,6.96486,46.68732
5108,6.96488,46.65103
5109,6.96492,46.66923
5110,6.96496,46.68742
5111,6.96498,46.65113
5112,6.96502,46.66933
5113,6.96504,46.63304
5114,6.96508,46.65123
5115,6.96512,46.66943
5116,6.96514,46.63314
5117,6.96518,46.65133
5118,6.9652,46.61505
5119,6.96524,46.63324
5120,6.96528,46.65143
5121,6.9653,46.61515
5122,6.96534,46.63334
5123,6.96535,46.59706
5124,6.9654,46.61525
5125,6.96544,46.63344
5126,6.96545,46.59716
5127,6.9655,46.61535
5128,6.96551,46.57907
5129,6.96555,46.59726
5130,6.9656,46.61545
5131,6.96561,46.57917
5132,6.96565,46.59736
5133,6.96567,46.56108
5134,6.96571,46.57927
5135,6.96575,46.59746
5136,6.96577,46.56118
5137,6.96581,46.57937
5138,6.96583,46.54309
5139,6.96587,46.56128
5140,6.96591,46.57947
5141,6.96593,46.54319
5142,6.96598,46.5251
5143,6.96603,46.54329
5144,6.96608,46.5252
5145,6.96613,46.54339
5146,6.96614,46.50711
5147,6.96618,46.5253
5148,6.96623,46.54349
5149,6.96624,46.50721
5150,6.96628,46.5254
5151,6.9663,46.48912
5152,6.96634,46.50731
5153,6.96638,46.5255
5154,6.9664,46.48922
5155,6.96644,46.50741
5156,6.96646,46.47113
5157,6.9665,46.48932
5158,6.96654,46.50751
5159,6.96656,46.47123
5160,6.9666,46.48942
5161,6.96661,46.45314
5162,6.96666,46.47133
5163,6.9667,46.48952
5164,6.96671,46.45324
5165,6.96676,46.47143
5166,6.96677,46.43514
5167,6.96681,46.45334
5168,6.96686,46.47153
5169,6.96687,46.43524
5170,6.96691,46.45344
5171,6.96693,46.41715
5172,6.96697,46.43534
5173,6.96701,46.45354
5174,6.96703,46.41725
5175,6.96707,46.43544
5176,6.96708,46.39916
5177,6.96713,46.41735
5178,6.96717,46.43554
5179,6.96718,46.39926
5180,6.96723,46.41745
5181,6.96724,46.38117
5182,6.96728,46.39936
5183,6.96733,46.41755
5184,6.96734,46.38127
5185,6.96738,46.39946
5186,6.9674,46.36318
5187,6.96744,46.38137
5188,6.96748,46.39956
5189,6.9675,46.36328
5190,6.96754,46.38147
5191,6.96755,46.34519
5192,6.9676,46.36338
5193,6.96765,46.34529
5194,6.9677,46.36348
5195,6.96771,46.3272
5196,6.96775,46.34539
5197,6.9678,46.36358
5198,6.96781,46.3273
5199,6.96785,46.34549
5200,6.96786,46.30921
5201,6.96791,46.3274
5202,6.96795,46.34559
5203,6.96796,46.30931
5204,6.96801,46.3275
5205,6.96802,46.29122
5206,6.96806,46.30941
5207,6.96811,46.3276
5208,6.96812,46.29132
5209,6.96816,46.30951
5210,6.96818,46.27323
5211,6.96822,46.29142
5212,6.96826,46.30961
5213,6.96828,46.27333
5214,6.96832,46.29152
5215,6.96833,46.25524
5216,6.96838,46.27343
5217,6.96842,46.29162
5218,6.96843,46.25534
5219,6.96848,46.27353
5220,6.96849,46.23724
5221,6.96853,46.25544
5222,6.96858,46.27363
5223,6.96859,46.23734
5224,6.96863,46.25554
5225,6.96864,46.21925
5226,6.96869,46.23744
5227,6.96873,46.25564
5228,6.96874,46.21935
5229,6.96879,46.23754
5230,6.9688,46.20126
5231,6.96884,46.21945
5232,6.96889,46.23764
5233,6.9689,46.20136
5234,6.96894,46.21955
5235,6.96896,46.18327
5236,6.969,46.20146
5237,6.96904,46.21965
5238,6.96906,46.18337
5239,6.9691,46.20156
5240,6.96911,46.16528
5241,6.9692,46.20166
5242,6.96921,46.16538
5243,6.96927,46.14729
5244,6.96931,46.16548
5245,6.96937,46.14739
5246,6.96941,46.16558
5247,6.96947,46.14749
5248,6.96957,46.14759
5249,6.96958,46.11131
5250,6.96967,46.14769
5251,6.96968,46.11141
5252,6.96973,46.09332
5253,6.96978,46.11151
5254,6.96983,46.09342
5255,6.96988,46.11161
5256,6.96989,46.07533
5257,6.96993,46.09352
5258,6.96999,46.07543
5259,6.97003,46.09362
5260,6.97004,46.05734
5261,6.97009,46.07553
5262,6.97013,46.09372
5263,6.97014,46.05744
5264,6.97019,46.07563
5265,6.9702,46.03935
5266,6.97024,46.05754
5267,6.97029,46.07573
5268,6.9703,46.03945
5269,6.97034,46.05764
5270,6.97035,46.02136
5271,6.9704,46.03955
5272,6.97044,46.05774
5273,6.97045,46.02146
5274,6.9705,46.03965
5275,6.97055,46.02156
5276,6.9706,46.03975
5277,6.98387,47.49665
5278,6.98397,47.49675
5279,6.98403,47.47866
5280,6.98407,47.49685
5281,6.98413,47.47876
5282,6.98433,47.44268
5283,6.98443,47.44278
5284,6.98449,47.42469
5285,6.98453,47.44288
5286,6.98459,47.42479
5287,6.98463,47.44298
5288,6.98464,47.40671
5289,6.98469,47.42489
5290,6.98473,47.44308
5291,6.98474,47.40681
5292,6.98479,47.38872
5293,6.98479,47.42499
5294,6.98484,47.40691
5295,6.98489,47.38882
5296,6.98489,47.42509
5297,6.98494,47.40701
5298,6.98495,47.37073
5299,6.98499,47.38892
5300,6.98504,47.40711
5301,6.98505,47.37083
5302,6.98509,47.38902
5303,6.98519,47.38912
5304,6.98556,47.29878
5305,6.98566,47.29888
5306,6.98571,47.28079
5307,6.98576,47.29898
5308,6.98581,47.28089
5309,6.98586,47.29908
5310,6.98587,47.2628
5311,6.98591,47.28099
5312,6.98597,47.2629
5313,6.98601,47.28109
5314,6.98602,47.24481
5315,6.98607,47.263
5316,6.98611,47.28119
5317,6.98612,47.24491
5318,6.98617,47.22682
5319,6.98617,47.2631
5320,6.98622,47.24501
5321,6.98627,47.22692
5322,6.98627,47.2632
5323,6.98632,47.24511
5324,6.98633,47.20883
5325,6.98637,47.22702
5326,6.98642,47.24521
5327,6.98643,47.20893
5328,6.98647,47.22712
5329,6.98648,47.19084
5330,6.98653,47.20903
5331,6.98657,47.22722
5332,6.98658,47.19094
5333,6.98663,47.17285
5334,6.98663,47.20913
5335,6.98668,47.19104
5336,6.98673,47.17295
5337,6.98673,47.20923
5338,6.98678,47.15486
5339,6.98678,47.19114
5340,6.98683,47.17305
5341,6.98688,47.15496
5342,6.98688,47.19124
5343,6.98693,47.13688
5344,6.98693,47.17315
5345,6.98698,47.15506
5346,6.98703,47.13698
5347,6.98703,47.17325
5348,6.98708,47.15516
5349,6.98709,47.11889
5350,6.98713,47.13708
5351,6.98718,47.15526
5352,6.98719,47.11899
5353,6.98723,47.13718
5354,6.98724,47.1009
5355,6.98729,47.11909
5356,6.98733,47.13728
5357,6.98734,47.101
5358,6.98739,47.08291
5359,6.98739,47.11919
5360,6.98744,47.1011
5361,6.98749,47.08301
5362,6.98749,47.11929
5363,6.98754,47.06492
5364,6.98754,47.1012
5365,6.98759,47.08311
5366,6.98764,47.06502
5367,6.98764,47.1013
5368,6.98769,47.04693
5369,6.98769,47.08321
5370,6.98774,47.06512
5371,6.98779,47.04703
5372,6.98779,47.08331
5373,6.98784,47.06522
5374,6.98785,47.02894
5375,6.98789,47.04713
5376,6.98794,47.06532
5377,6.98795,47.02904
5378,6.98799,47.04723
5379,6.988,47.01095
5380,6.98805,47.02914
5381,6.98809,47.04733
5382,6.9881,47.01105
5383,6.98815,47.02924
5384,6.9882,47.01115
5385,6.98825,47.02934
5386,6.9883,47.01125
5387,6.9884,47.01135
5388,6.98845,46.95698
5389,6.98855,46.95708
5390,6.9886,46.93899
5391,6.98865,46.95718
5392,6.9887,46.93909
5393,6.98875,46.921
5394,6.98875,46.95728
5395,6.9888,46.93919
5396,6.98885,46.9211
5397,6.98885,46.95738
5398,6.9889,46.90301
5399,6.9889,46.93929
5400,6.98895,46.9212
5401,6.989,46.90311
5402,6.989,46.93939
5403,6.98905,46.88502
5404,6.98905,46.9213
5405,6.9891,46.90321
5406,6.98915,46.88512
5407,6.98915,46.9214
5408,6.9892,46.90331
5409,6.98921,46.86703
5410,6.98925,46.88522
5411,6.9893,46.90341
5412,6.98931,46.86713
5413,6.98935,46.88532
5414,6.98936,46.84904
5415,6.98941,46.86723
5416,6.98945,46.88542
5417,6.98946,46.84914
5418,6.98951,46.83105
5419,6.98951,46.86733
5420,6.98956,46.84924
5421,6.98961,46.83115
5422,6.98961,46.86743
5423,6.98966,46.81306
5424,6.98966,46.84934
5425,6.98971,46.83125
5426,6.98976,46.81316
5427,6.98976,46.84944
5428,6.98981,46.79507
5429,6.98981,46.83135
5430,6.98986,46.81326
5431,6.98991,46.79517
5432,6.98991,46.83145
5433,6.98996,46.77708
5434,6.98996,46.81336
5435,6.99001,46.79527
5436,6.99006,46.77718
5437,6.99006,46.81346
5438,6.99011,46.75908
5439,6.99011,46.79537
5440,6.99016,46.77728
5441,6.99021,46.75918
5442,6.99021,46.79547
5443,6.99026,46.74109
5444,6.99026,46.77738
5445,6.99031,46.75928
5446,6.99036,46.74119
5447,6.99036,46.77748
5448,6.99041,46.7231
5449,6.99041,46.75938
5450,6.99046,46.74129
5451,6.99051,46.7232
5452,6.99051,46.75948
5453,6.99056,46.70511
5454,6.99056,46.74139
5455,6.99061,46.7233
5456,6.99066,46.70521
5457,6.99066,46.74149
5458,6.99071,46.68712
5459,6.99071,46.7234
5460,6.99076,46.70531
5461,6.99081,46.68722
5462,6.99081,46.7235
5463,6.99086,46.66913
5464,6.99086,46.70541
5465,6.99091,46.68732
5466,6.99096,46.66923
5467,6.99096,46.70551
5468,6.99101,46.65114
5469,6.99101,46.68742
5470,6.99106,46.66933
5471,6.99111,46.65124
5472,6.99111,46.68752
5473,6.99115,46.63315
5474,6.99116,46.66943
5475,6.99121,46.65134
5476,6.99125,46.63325
5477,6.99126,46.66953
5478,6.9913,46.61516
5479,6.99131,46.65144
5480,6.99135,46.63335
5481,6.9914,46.61526
5482,6.99141,46.65154
5483,6.99145,46.59717
5484,6.99145,46.63345
5485,6.9915,46.61536
5486,6.99155,46.59727
5487,6.99155,46.63355
5488,6.9916,46.57918
5489,6.9916,46.61546
5490,6.99165,46.59737
5491,6.9917,46.57928
5492,6.9917,46.61556
5493,6.99175,46.56119
5494,6.99175,46.59747
5495,6.9918,46.57938
5496,6.99185,46.56129
5497,6.99185,46.59757
5498,6.9919,46.5432
5499,6.9919,46.57948
5500,6.99195,46.56139
5501,6.992,46.5433
5502,6.99205,46.52521
5503,6.99205,46.56149
5504,6.9921,46.5434
5505,6.99215,46.52531
5506,6.99215,46.56159
5507,6.9922,46.50721
5508,6.9922,46.5435
5509,6.99225,46.52541
5510,6.9923,46.50731
5511,6.9923,46.5436
5512,6.99235,46.48922
5513,6.99235,46.52551
5514,6.9924,46.50741
5515,6.99245,46.48932
5516,6.99245,46.52561
5517,6.99249,46.47123
5518,6.9925,46.50751
5519,6.99259,46.47133
5520,6.9926,46.50761
5521,6.99264,46.45324
5522,6.99269,46.47143
5523,6.99274,46.45334
5524,6.99279,46.43525
5525,6.99279,46.47153
5526,6.99284,46.45344
5527,6.99289,46.43535
5528,6.99289,46.47163
5529,6.99294,46.41726
5530,6.99294,46.45354
5531,6.99299,46.43545
5532,6.99304,46.41736
5533,6.99304,46.45364
5534,6.99309,46.39927
5535,6.99309,46.43555
5536,6.99314,46.41746
5537,6.99319,46.39937
5538,6.99319,46.43565
5539,6.99324,46.38128
5540,6.99324,46.41756
5541,6.99329,46.39947
5542,6.99334,46.38138
5543,6.99334,46.41766
5544,6.99338,46.36329
5545,6.99339,46.39957
5546,6.99344,46.38148
5547,6.99348,46.36339
5548,6.99353,46.3453
5549,6.99354,46.38158
5550,6.99358,46.36349
5551,6.99363,46.3454
5552,6.99368,46.3273
5553,6.99373,46.3455
5554,6.99378,46.3274
5555,6.99383,46.30931
5556,6.99383,46.3456
5557,6.99388,46.3275
5558,6.99393,46.30941
5559,6.99393,46.3457
5560,6.99397,46.29132
5561,6.99398,46.3276
5562,6.99403,46.30951
5563,6.99407,46.29142
5564,6.99408,46.3277
5565,6.99412,46.27333
5566,6.99413,46.30961
5567,6.99417,46.29152
5568,6.99422,46.27343
5569,6.99423,46.30971
5570,6.99427,46.25534
5571,6.99427,46.29162
5572,6.99432,46.27353
5573,6.99437,46.25544
5574,6.99437,46.29172
5575,6.99442,46.23735
5576,6.99442,46.27363
5577,6.99447,46.25554
5578,6.99452,46.23745
5579,6.99452,46.27373
5580,6.99456,46.21936
5581,6.99457,46.25564
5582,6.99462,46.23755
5583,6.99466,46.21946
5584,6.99467,46.25574
5585,6.99471,46.20137
5586,6.99472,46.23765
5587,6.99476,46.21956
5588,6.99481,46.20147
5589,6.99482,46.23775
5590,6.99486,46.18338
5591,6.99486,46.21966
5592,6.99491,46.20157
5593,6.99496,46.18348
5594,6.99496,46.21976
5595,6.995,46.16539
5596,6.99501,46.20167
5597,6.99506,46.18358
5598,6.9951,46.16549
5599,6.99511,46.20177
5600,6.99515,46.1474
5601,6.99516,46.18368
5602,6.9952,46.16559
5603,6.99525,46.1475
5604,6.99526,46.18378
5605,6.99535,46.1476
5606,6.99544,46.11141
5607,6.99545,46.1477
5608,6.99554,46.11151
5609,6.99555,46.1478
5610,6.99559,46.09342
5611,6.99564,46.11161
5612,6.99569,46.09352
5613,6.99574,46.07543
5614,6.99574,46.11171
5615,6.99579,46.09362
5616,6.99584,46.07553
5617,6.99584,46.11181
5618,6.99588,46.05744
5619,6.99589,46.09372
5620,6.99594,46.07563
5621,6.99598,46.05754
5622,6.99599,46.09382
5623,6.99603,46.03945
5624,6.99608,46.05764
5625,6.99613,46.03955
5626,6.99617,46.02146
5627,6.99618,46.05774
5628,6.99623,46.03965
5629,6.99627,46.02156
5630,6.99628,46.05784
5631,6.99633,46.03975
5632,6.99643,46.03985
5633,7.01041,47.49675
5634,7.01051,47.49685
5635,7.01056,47.47876
5636,7.01061,47.49695
5637,7.01066,47.47886
5638,7.0107,47.46077
5639,7.01071,47.49705
5640,7.01076,47.47896
5641,7.0108,47.46087
5642,7.01081,47.49715
5643,7.01085,47.44278
5644,7.01086,47.47906
5645,7.0109,47.46097
5646,7.01095,47.44288
5647,7.01096,47.47916
5648,7.01099,47.4248
5649,7.011,47.46107
5650,7.01105,47.44298
5651,7.01109,47.4249
5652,7.0111,47.46117
5653,7.01114,47.40681
5654,7.01115,47.44308
5655,7.01119,47.425
5656,7.01124,47.40691
5657,7.01125,47.44318
5658,7.01128,47.38882
5659,7.01129,47.4251
5660,7.01134,47.40701
5661,7.01138,47.38892
5662,7.01139,47.4252
5663,7.01143,47.37083
5664,7.01144,47.40711
5665,7.01148,47.38902
5666,7.01153,47.37093
5667,7.01154,47.40721
5668,7.01158,47.38912
5669,7.01163,47.37103
5670,7.01168,47.38922
5671,7.01186,47.31687
5672,7.01196,47.31697
5673,7.012,47.29888
5674,7.01206,47.31707
5675,7.0121,47.29898
